id,source,author,title,url,urlToImage,publishedAt,SourceId
423,the-hill,"Jason D. Hill, opinion contributor","PROF: Mr. President, please send troops to Chicago...",http://thehill.com/opinion/criminal-justice/389056-mr-president-please-send-the-troops-to-chicago,http://thehill.com/sites/default/files/chicago_murders_05232018_2.jpg,"2018-05-24 14:19:37",the-hill
424,the-hill,"John Bowden","Trump: Police 'have every right' to protest Chicago mayor",http://thehill.com/blogs/blog-briefing-room/news/389471-trump-police-have-every-right-to-protest-chicago-mayor,http://thehill.com/sites/default/files/trump_smiling.jpg,"2018-05-25 23:06:14",the-hill
425,the-hill,"Josh Delk","Chicago congressional candidate apparently smokes pot in new campaign photo",http://thehill.com/homenews/campaign/375828-chicago-congressional-candidate-smokes-pot-in-new-campaign-ad,http://thehill.com/sites/default/files/marijuana_010518getty.jpg,"2018-02-27 18:46:19",the-hill
426,the-hill,"Josh Delk","Obama makes surprise appearance at Presidential Center meeting in Chicago",http://thehill.com/blogs/blog-briefing-room/375972-obama-makes-surprise-appearance-at-public-meeting-in-chicago-on,http://thehill.com/sites/default/files/obama_gates_goalkeeper_gettyimages-850160056.jpg,"2018-02-28 14:33:31",the-hill
427,the-hill,"Jacqueline Thomsen","Parkland survivors talk gun violence with Chicago high schoolers",http://thehill.com/blogs/blog-briefing-room/news/376751-parkland-survivors-talk-gun-violence-with-chicago-high,http://thehill.com/sites/default/files/florida.school.shooting.gun_.control.jpg,"2018-03-05 15:55:08",the-hill
428,the-hill,"Morgan Gstalter","Chicago Cubs wear Marjory Stoneman Douglas shirts on opening day",http://thehill.com/blogs/blog-briefing-room/news/380842-chicago-cubs-wear-marjory-stoneman-douglas-shirts-on-opening,http://thehill.com/sites/default/files/rizzo_cubs_032918_getty.jpg,"2018-03-29 17:17:37",the-hill
429,the-hill,"Morgan Gstalter","Obama Foundation announces new job training program for Chicago students",http://thehill.com/blogs/blog-briefing-room/news/379947-obama-foundation-announces-new-job-training-program-for-chicago,http://thehill.com/sites/default/files/obamafoundationsummit.jpg,"2018-03-23 17:11:35",the-hill
430,the-hill,"John Bowden","Chicago Cubs meet with Stoneman Douglas students before game",http://thehill.com/blogs/in-the-know/in-the-know/381060-chicago-cubs-meet-with-marjory-stoneman-douglas-students-before,http://thehill.com/sites/default/files/rizzo_cubs_032918_getty.jpg,"2018-03-30 21:53:45",the-hill
431,the-hill,"Mallory Shelbourne","Chicago sees decline in gun violence for 13 straight months",http://thehill.com/blogs/blog-briefing-room/381226-chicago-sees-decline-in-gun-violence-for-13-straight-months,http://thehill.com/sites/default/files/blogs/chicago_police_line_crime_630752292.jpg,"2018-04-02 12:56:21",the-hill
432,the-hill,"Lisa Hagen and Mike Lillis","Moderates see vindication in Lipinski’s primary win",http://thehill.com/homenews/house/379640-moderates-see-vindication-in-lipinskis-primary-win,http://thehill.com/sites/default/files/lipinskidaniel_091411gn.jpg,"2018-03-21 23:41:55",the-hill
433,the-hill,"Dr. Julie Morita, opinon contributor","Chicago health commissioner: Big Tobacco is targeting our youth and we must stop them - The Hill",http://thehill.com/opinion/healthcare/388561-chicago-health-commissioner-big-tobacco-is-targeting-our-youth-and-we-must,http://thehill.com/sites/default/files/blogs/ecigarette_040214getty_1.jpg,"2018-05-21 14:02:10",the-hill
434,the-hill,"Morgan Gstalter","15 AGs sue Trump EPA for not enforcing pollution controls",http://thehill.com/regulation/energy-environment/381824-15-state-ags-sue-trump-epa-for-not-enforcing-pollution-controls,http://thehill.com/sites/default/files/pruittscott_trumpdonald_04042018getty.jpg,"2018-04-05 18:37:23",the-hill
435,national-review,"Robert VerBruggen","An ‘ACLU Effect’ on Chicago Homicides?",https://www.nationalreview.com/corner/aclu-effect-chicago-homicides-correlative-not-provable/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2017/08/aclufreespeech2057-1.jpg?fit=1200%2C700&ssl=1,"2018-03-27 17:26:44",national-review
436,national-review,NULL,"Amazon to Expand ‘Amazon Go’ Stores to Chicago, San Francisco",https://www.nationalreview.com/videos/amazon-to-expand-amazon-go-stores-to-chicago-san-francisco/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2018/05/RTS1LOER.jpg?fit=1200%2C700&ssl=1,"2018-05-15 21:03:25",national-review
437,national-review,"Jack Fowler","Illinois GOP-Primary Update: Jeanne Ives’s Powerful Eleventh-Hour Ad",https://www.nationalreview.com/corner/illinois-gop-primary-update-jeanne-ivess-powerful-eleventh-hour-ad/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/jeanne-ives-rauner.jpg?resize=300%2C300&ssl=1,"2018-03-19 18:30:25",national-review
438,national-review,"Jack Crowe","Black Lives Matter to Contribute to Chicago Police-Reform Plan",https://www.nationalreview.com/2018/03/black-lives-matter-to-contribute-to-chicago-police-reforms/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/RTSKMQL.jpg?fit=1200%2C700&ssl=1,"2018-03-21 19:31:19",national-review
439,national-review,"Roger Clegg","What, Voter Fraud — Here in Chicago?! And Two More Things.",https://www.nationalreview.com/corner/what-voter-fraud-here-in-chicago-and-two-more-things/,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2013/11/wtc_11-2.jpg?resize=300%2C300&ssl=1,"2018-03-27 13:50:20",national-review
440,national-review,"Jack Fowler","Celebrate WFB: Join Us in Chicago Next Week",https://www.nationalreview.com/corner/celebrate-wfb-join-us-in-chicago-next-week/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2017/06/william-f-buckley-john-birch-society-history-conflict-robert-welch.jpg?fit=920%2C537&ssl=1,"2018-04-02 20:09:31",national-review
441,national-review,NULL,"Apple’s Tim Cook Calls Amazon’s Second Headquarters Search a ‘Beauty Contest’",https://www.nationalreview.com/videos/apples-tim-cook-calls-amazons-second-headquarters-search-a-beauty-contest/,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2017/11/apple-tim-cook-free-speech-hypocrisy-masterpiece-cakeshop.jpg?fit=1200%2C700&ssl=1,"2018-03-29 18:56:00",national-review
442,national-review,"Mairead McArdle","Pro-Life Democrat Dan Lipinski Wins Illinois Primary",https://www.nationalreview.com/2018/03/pro-life-democrat-dan-lipinski-wins-illinois-primary/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/dan-lipinski-wins-primary.jpg?fit=1200%2C700&ssl=1,"2018-03-21 13:54:55",national-review
443,national-review,"Alexandra DeSanctis","Illinois Governor Rauner Dodges Debates with Conservative Challenger",https://www.nationalreview.com/blog/corner/illinois-governor-rauner-dodges-debates-with-conservative-challenger/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2014/05/pic_main_051414_SM_Politics-on-the-Prairie-Bruce-Rauner-2.jpg?resize=300%2C300&ssl=1,"2018-03-17 19:10:47",national-review
444,national-review,"Carrie Severino","Who Is Jay Richardson?",https://www.nationalreview.com/bench-memos/who-is-jay-richardson/,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2018/02/courtroom-scales-justice.jpg?resize=300%2C300&ssl=1,"2018-04-29 21:18:41",national-review
445,national-review,"Jay Nordlinger","Nazis, Rap Songs, and McDougals",https://www.nationalreview.com/corner/nazis-rap-songs-and-mcdougals/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/dan-lipinski-vs-nazi.jpg?fit=1200%2C700&ssl=1,"2018-03-21 18:40:35",national-review
446,national-review,"Michelle Malkin","Weasel of the Week: Educrat Arne Duncan",https://www.nationalreview.com/2018/05/arne-duncan-pushes-parents-to-boycott-schools-over-gun-control/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2018/05/arne-duncan-white-house-2012.jpg?fit=1200%2C700&ssl=1,"2018-05-23 10:30:13",national-review
447,national-review,"George Leef","The ‘Confucius Institutes’ Are Unseemly, but What Can We Do?",https://www.nationalreview.com/corner/the-confucius-institutes-are-unseemly-but-what-can-we-do/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2018/04/xi-trade-concessions.jpg?resize=300%2C300&ssl=1,"2018-04-10 16:01:25",national-review
448,national-review,"Jay Nordlinger","Hurray for the NBA",https://www.nationalreview.com/corner/hurray-for-the-nba/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/04/nba-clinch-10.jpg?fit=1200%2C700&ssl=1,"2018-04-23 21:57:37",national-review
449,national-review,"Jack Crowe","Democratic Lawmaker Opens Up About His Friendship With Anti-Semite Louis Farrakhan",https://www.nationalreview.com/2018/03/danny-davis-louis-farrakhan-congressman-friendship/,https://i0.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/louis-farrakhan-anti-semite-1.jpg?fit=1200%2C700&ssl=1,"2018-03-05 20:29:15",national-review
450,national-review,"Alexandra DeSanctis","Former Miss America Could Become Republican Attorney General of Illinois",https://www.nationalreview.com/2018/03/erika-harold-republican-campaign-illinois-attorney-general/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/erika-harold-illinois-attorney-general-race.jpg?fit=1200%2C700&ssl=1,"2018-03-20 10:42:25",national-review
451,national-review,"Philip H. DeVoe","Stop Apologizing for Everything",https://www.nationalreview.com/2018/05/forced-apologies-are-tiresome-ritual-chance-the-rapper/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/05/chance-the-rapper.jpg?fit=1200%2C700&ssl=1,"2018-05-02 10:30:03",national-review
452,national-review,"Dan McLaughlin","How a Pro-Life Democrat Drew an Illinois Nazi as His Opponent",https://www.nationalreview.com/corner/how-a-pro-life-democrat-drew-an-illinois-nazi-as-his-opponent/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/dan-lipinski-vs-nazi.jpg?fit=1200%2C700&ssl=1,"2018-03-21 19:09:16",national-review
453,national-review,"Eli Steele and Beth Huestis Feeley","Segregated Staff Meetings at a Public Middle School",https://www.nationalreview.com/2018/03/illinois-public-school-segregated-staff-meetings-equity-education-agenda/,https://i1.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/school-lockers.jpg?fit=1200%2C700&ssl=1,"2018-03-07 11:30:43",national-review
454,national-review,"J. J. McCullough","The Nazi Running for Congress — and the Bright Side of Awful Candidates",https://www.nationalreview.com/2018/03/nazi-congressional-run-freedom-us-political-system/,https://i2.wp.com/www.nationalreview.com/wp-content/uploads/2018/03/Screen-Shot-2018-03-26-at-11.41.26-AM.jpg?fit=1200%2C699&ssl=1,"2018-03-26 15:41:42",national-review
455,politico,"dsamuelsohn@politico.com (Darren Samuelsohn)","Ex-U.S. attorney Patrick Fitzgerald on Comey's legal team",https://www.politico.com/story/2018/04/25/patrick-fitzgerald-comey-legal-team-550176,https://static.politico.com/c1/9a/eec3ff044c4fad760b889aa285c8/180425-patrick-fitzgerald.jpg,"2018-04-25 12:26:55",politico
456,politico,"nkorecki@politico.com (Natasha Korecki)","Battle-scarred Rahm stares down toughest election ever",https://www.politico.com/story/2018/04/24/rahm-emanuel-faces-toughest-reelection-yet-547834,https://static.politico.com/55/22/acde08d045c4853bd81b2711cfc1/180416-rahm-emanuel-mccarthy-gty-1-1160.jpg,"2018-04-24 21:38:04",politico
457,politico,"Edward McClelland","Meet the Community Organizers Fighting Against … Barack Obama",https://www.politico.com/magazine/story/2018/02/28/barack-obama-library-chicago-217093,https://static.politico.com/3f/f0/13beb8d6401090b85fe28e3489dc/180227-obama-library-gty-1-1160.jpg,"2018-02-28 10:04:50",politico
458,politico,"nkorecki@politico.com (Natasha Korecki)","Team Obama settles score with Lipinski",https://www.politico.com/story/2018/03/15/dan-lipinski-obama-chicago-democrats-465858,https://static.politico.com/9e/bc/38ab1d8a4f12931f4457538491b0/180315-dan-lipinski-ap-1160.jpg,"2018-03-15 20:57:48",politico
459,politico,"Jack Shafer","TRIBUNE GUILD: ‘We did it. We have a union’ — IL COUNTIES declare GUN owner ‘sanctuary’ — ‘HAMILTON: The Exhibition’ coming to CHICAGO",https://www.politico.com/newsletters/illinois-playbook/2018/05/07/tribune-guild-we-did-it-we-have-a-union-hamilton-the-exhibition-coming-to-chicago-268203,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-07 11:25:08",politico
460,politico,"Jack Shafer","WBEZ reveals state VA reprimand over LEGIONNAIRES — QUIGLEY calls for reopening RUSSIA probe — ROBIN KELLY’s ‘MOMMA ACT’",https://www.politico.com/newsletters/illinois-playbook/2018/05/10/wbez-reveals-state-va-reprimand-over-legionnaires-quigley-calls-on-house-gop-to-reopen-russia-probe-robin-kellys-momma-act-268881,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-10 11:34:11",politico
461,politico,"Caitlin Emma","RAUNER calls for GREITENS’ resignation — Brain-damaging LEAD in CHICAGO water — Governor’s most costly primary AD",https://www.politico.com/newsletters/illinois-playbook/2018/04/13/rauner-calls-for-greitens-resignation-brain-damaging-lead-in-chicago-water-governors-most-costly-primary-ad-264220,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-13 11:20:09",politico
462,politico,"Caitlin Emma","RAUNER’S anti-momentum — Hillary Clinton in town — TRUMP lawyer’s Chicago ties",https://www.politico.com/newsletters/illinois-playbook/2018/04/12/rauners-anti-momentum-hillary-clinton-in-town-trump-lawyers-chicago-ties-264029,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-12 11:21:50",politico
463,politico,"M. Scott Mahaskey","STUDY spells out graduated tax impact — STORMY Daniels’ Chicago show, details — SCALISE stumps for RODNEY DAVIS",https://www.politico.com/newsletters/illinois-playbook/2018/05/01/study-spells-out-graduated-tax-impact-stormy-daniels-chicago-show-266968,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-01 11:22:38",politico
464,politico,"Edward-Isaac Dovere","CHICAGO businessman threatens GOP over DACA — CASINO bill blooming — CITY COUNCIL to take up OBAMA CENTER",https://www.politico.com/newsletters/illinois-playbook/2018/05/23/chicago-businessman-threatens-gop-over-daca-casino-bill-blooming-city-council-to-take-up-obama-center-271765,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-23 11:17:02",politico
465,politico,"Edward-Isaac Dovere","EXCLU: Poll shows ‘widespread’ gun licensing support — GRIFFIN’s $10M to combat violence — DUCKWORTH’s emotional ‘note to self’ — QUIGLEY for SENATE?",https://www.politico.com/newsletters/illinois-playbook/2018/04/11/exclu-poll-shows-widespread-gun-licensing-support-ken-griffins-10m-to-combat-violence-duckworths-emotional-note-to-self-quigley-for-senate-263947,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-04-11 11:34:10",politico
466,politico,"Jack Shafer","OBAMA CENTER up before Plan Commission today – STATE strips CPS of SPECIAL ED control – Deeper look at FERRO’s $15M payout",https://www.politico.com/newsletters/illinois-playbook/2018/05/17/obama-center-up-before-plan-commission-today-state-strips-cps-of-special-ed-control-deeper-look-at-ferros-15m-payout-270908,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-17 11:15:55",politico
467,politico,"Jack Shafer","Dorothy Brown's office 'not normal' —Trump donor issues DACA threat — New take on Cassidy's side gig",https://www.politico.com/newsletters/illinois-playbook/2018/05/25/dorothy-browns-office-not-normal-different-take-on-cassidys-side-gig-272187,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-25 11:14:37",politico
468,politico,NULL,"RAUNER in spin mode — GUN CONTROL bills gain momentum — CHICAGO last in home price growth",https://www.politico.com/newsletters/illinois-playbook/2018/02/28/rauner-in-spin-mode-gun-control-bills-gain-momentum-chicago-last-in-home-price-growth-251676,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-02-28 12:27:32",politico
469,politico,NULL,"GOP avoids LEADERSHIP showdown, touts ‘joint unity effort’ — MENDOZA hits SENGER on DUCKWORTH in new ad — CHICAGO most corrupt in U.S.?",https://www.politico.com/newsletters/illinois-playbook/2018/05/16/gop-avoids-leadership-showdown-touts-joint-unity-effort-mendoza-hits-senger-on-duckworth-in-new-ad-chicago-most-corrupt-in-us-269989,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-16 11:33:15",politico
470,politico,"Jack Shafer","Dems spar in 'chippy' gubernatorial debate — BERRIOS skips county finance hearing — JARED KUSHNER scandal reaches Chicago",https://www.politico.com/newsletters/illinois-playbook/2018/03/02/dem-guv-candidates-spar-in-chippy-debate-berrios-skips-county-finance-hearing-jared-kushner-scandal-reaches-chicago-251904,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-02 12:42:25",politico
471,politico,"Jack Shafer","RAHM faces questions over police accountability report — RAUNER hesitant to push for gun control — Josiah Bartlet endorses KENNEDY",https://www.politico.com/newsletters/illinois-playbook/2018/03/13/rahm-faces-questions-over-police-accountability-report-rauner-hesitant-to-push-for-gun-control-josiah-bartlet-endorses-kennedy-253464,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-13 11:14:00",politico
472,politico,"Jack Shafer","AUCTIONING off LINCOLN — O’HARE’s new gates — LIGHTFOOT makes 10",https://www.politico.com/newsletters/illinois-playbook/2018/05/11/auctioning-off-lincoln-ohares-new-gates-lightfoot-makes-10-269162,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-05-11 11:05:15",politico
473,politico,"Susan B. Glasser","RAUNER vetoes gun dealer licensing bill — POLL: Chicago voters high on AMAZON, not RAHM — BROOKS portrays CPS as national model of success",https://www.politico.com/newsletters/illinois-playbook/2018/03/14/rauner-vetoes-gun-dealer-licensing-bill-poll-chicago-voters-high-on-amazon-not-rahm-brooks-portrays-cps-as-national-model-of-success-254429,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-14 11:40:07",politico
474,politico,"Charlie Mahtesian","RAHM gives deposition in police shooting case — Chicago’s population draining while high-earners are moving in — CASTEN, ROSKAM debate parallel tax claims",https://www.politico.com/newsletters/illinois-playbook/2018/03/30/rahm-gives-deposition-in-police-shooting-case-chicagos-population-draining-while-high-earners-are-moving-in-casten-and-roskam-debate-parallel-tax-claims-261106,https://static.politico.com/da/f5/44342c424c68b675719324b1106b/politico.jpg,"2018-03-30 11:32:01",politico
475,nbc-news,"NBC News","Extended Interview: Chicago Police Dept. Superintendent",https://www.nbcnews.com/nightly-news/video/extended-interview-chicago-police-dept-superintendent-1229411395857,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-05-09 20:29:28",nbc-news
476,nbc-news,"NBC News","Chicago jazz passed on to a new generation",https://www.nbcnews.com/nightly-news/video/chicago-jazz-passed-on-to-a-new-generation-1229551171825,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-05-09 23:02:13",nbc-news
477,nbc-news,"NBC News","Chicago police use new strategy to fight gun violence",https://www.nbcnews.com/nightly-news/video/chicago-police-use-new-strategy-to-fight-gun-violence-1229539907785,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-05-09 22:46:00",nbc-news
478,nbc-news,"NBC News","Chicago police use new strategy to fight gun violence",https://www.nbcnews.com/nightly-news/video/chicago-police-use-new-strategy-to-fight-gun-violence-1229669955585,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-05-10 01:23:18",nbc-news
479,nbc-news,NULL,"Chicago bishop with progressive record to speak at royal wedding",https://www.nbcnews.com/news/world/chicago-bishop-michael-bruce-curry-speak-royal-wedding-n873636,https://static.euronews.com/articles/3152146/1000x563_3152146.jpg,"2018-05-12 17:35:00",nbc-news
480,nbc-news,"Corky Siemaszko","Chicago politician wants to clip 'fake' service animals' wings",https://www.nbcnews.com/storyline/airplane-mode/chicago-politician-wants-clip-fake-service-animals-wings-airplanes-n852001,https://media4.s-nbcnews.com/j/newscms/2018_03/2299106/180119-service-dog-airplane-ew-716p_b32a99093199882dc38476abe438b6fa.nbcnews-fp-1200-630.jpg,"2018-02-28 20:44:24",nbc-news
481,nbc-news,"Adam Edelman","Heartland humor in a diverse America: The city that inspired 'Roseanne' has changed",https://www.nbcnews.com/politics/meet-the-voters/heartland-humor-diverse-america-city-inspired-roseanne-has-changed-n865646,https://media2.s-nbcnews.com/j/newscms/2018_15/2399211/180414-elgin-illinois-bar-rosanne-ew-338p_a8bae9a1526c2c8313398f7c05c117be.1200;630;7;70;5.jpg,"2018-04-16 08:21:21",nbc-news
482,nbc-news,"Alyssa Newcomb","E.U. privacy regulations cause some web services to block European visitors",https://www.nbcnews.com/tech/tech-news/chicago-tribune-los-angeles-times-block-european-users-due-gdpr-n877591,https://media2.s-nbcnews.com/j/newscms/2018_19/2429926/180511-cellphone-user-woman-ambiguous-ac-516p_16ce75b90121ac266b1980c283c54793.1200;630;7;70;5.jpg,"2018-05-25 17:31:00",nbc-news
483,nbc-news,"NBC News","Urgent manhunt underway after an ATF agent shot in face in Chicago",https://www.nbcnews.com/nightly-news/video/urgent-manhunt-underway-after-an-atf-agent-shot-in-face-in-chicago-1226112067852,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-05-04 22:43:26",nbc-news
484,nbc-news,"NBC News","Students walk out of schools nationwide to demand action on gun violence",https://www.nbcnews.com/nightly-news/video/students-walk-out-of-schools-nationwide-to-demand-action-on-gun-violence-1186132547574,nodeassets.nbcnews.com/images/non-rev/nightlylogo2.jpg,"2018-03-14 22:37:16",nbc-news
485,nbc-news,"Jon Schuppe, Andrew Blankstein","Chicago's gun-torn South Side sees reason for hope as shootings drop",https://www.nbcnews.com/news/us-news/chicago-s-gun-torn-south-side-sees-reason-hope-shootings-n872761,https://media4.s-nbcnews.com/j/newscms/2018_19/2426991/180509-chicago-superindtendent-eddie-johnson-njs-1532_213ad75b0022528bcd51898dc89b90dc.1200;630;7;70;5.jpg,"2018-05-09 21:48:00",nbc-news
486,nbc-news,"Stephen A. Nuño","The gun control debate can be complicated for Latinos, too - NBCNews.com",https://www.nbcnews.com/news/latino/gun-control-debate-can-be-complicated-latinos-too-n861386,https://media3.s-nbcnews.com/j/newscms/2018_13/2378401/180327-think-gun-show-se-330p_c9584645f95896149842910840391add.1200;630;7;70;5.jpg,"2018-04-09 15:22:19",nbc-news
487,nbc-news,"Maggie Fox","Opioids are hurting kids, too, study finds",https://www.nbcnews.com/health/health-care/opioids-put-more-kids-ever-hospital-n853671,https://media1.s-nbcnews.com/j/newscms/2018_04/2301316/180122-opioid-pills-se-122p_cd8fce189c775cec950908da0305f6d4.1200;630;7;70;5.jpg,"2018-03-05 17:41:45",nbc-news
488,nbc-news,"Saleah Blancaflor","Tammy Duckworth gives birth, the first U.S. senator to do so while in office",https://www.nbcnews.com/news/asian-america/tammy-duckworth-gives-birth-first-u-s-senator-do-so-n864036,https://media1.s-nbcnews.com/j/newscms/2016_45/1790281/2016_election_senate_duckworth-jpeg-2a35e_6d583e9ffc8b41e94d84ed5a41aef95b.1200;630;7;70;5.jpg,"2018-04-09 18:45:41",nbc-news
489,nbc-news,"Daniel Arkin","Two of R. Kelly's accusers detail alleged abuse as #MuteRKelly grows",https://www.nbcnews.com/storyline/sexual-misconduct/two-r-kelly-s-accusers-detail-alleged-abuse-muterkelly-movement-n872306,https://media1.s-nbcnews.com/j/newscms/2018_19/2425106/180508-asante-mcgee-kitti-jones-r-kelly-njs-941_32d512fe86a8314b7d6c4fbc7597260d.1200;630;7;70;5.jpg,"2018-05-08 15:49:26",nbc-news
490,nbc-news,NULL,"FIrst Read's Morning Clips: GOP getting nervous in West Virginia?",https://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-gop-getting-nervous-west-virginia-n858156,https://media2.s-nbcnews.com/j/newscms/2015_49/1326981/151203-dopn-blankenship-mn-2045_ad583d761602091ed89267a3c617a69c.1200;630;7;70;5.jpg,"2018-03-20 12:23:57",nbc-news
491,nbc-news,"Corky Siemaszko","Rat poison chemical linked to synthetic pot smoker death - NBCNews.com",https://www.nbcnews.com/news/us-news/rat-poison-chemical-linked-synthetic-pot-smoker-death-n863326,https://media1.s-nbcnews.com/j/newscms/2018_13/2382461/180330-k2-al-1536_083cf33872f288f64ec3d3ac69ead505.1200;630;7;70;5.jpg,"2018-04-06 16:24:00",nbc-news
492,nbc-news,NULL,"First Read's Morning Clips: Dems regain double-digit midterm preference lead",https://www.nbcnews.com/politics/first-read/first-read-s-morning-clips-dems-regain-double-digit-midterm-n857826,https://media4.s-nbcnews.com/j/newscms/2018_10/2353231/180306-texas-primary-ac-838p_edf2fc89544b2a6b9f4eae2910c05e19.1200;630;7;70;5.jpg,"2018-03-19 12:48:18",nbc-news
493,nbc-news,"Associated Press","Canadian bus crash mourners reeling as dead player misidentified - NBCNews.com",https://www.nbcnews.com/news/world/canadian-bus-crash-mourners-reeling-dead-player-misidentified-n864191,https://media4.s-nbcnews.com/j/newscms/2018_15/2393046/180409-humboldt-broncos-makeshift-memorial-se-644p_fb5e5fa77353a9a313252af899204a57.1200;630;7;70;5.jpg,"2018-04-10 01:30:36",nbc-news
494,nbc-news,"James Rainey","Southwest emergency: Did the FAA wait too long to order engine checks? - NBCNews.com",https://www.nbcnews.com/news/us-news/southwest-emergency-did-faa-wait-too-long-order-engine-checks-n867876,https://media3.s-nbcnews.com/j/newscms/2018_16/2405596/180420-southwest-airlines-mn-1000_d81606475caf917d6993cc88913ef5b5.1200;630;7;70;5.jpg,"2018-04-20 19:17:00",nbc-news
495,the-new-york-times,"JOHN L. DORMAN","Check In: In Chicago, Landmark Hotels Where the Views Are Enchanting",https://www.nytimes.com/2018/03/02/travel/chicago-londonhouse-robey-wicker-park-hotel-reviews.html,https://static01.nyt.com/images/2018/01/24/travel/24londonhouse3/24londonhouse3-facebookJumbo.jpg,"2018-03-02 10:01:29",the-new-york-times
496,the-new-york-times,"JEANNETTE CATSOULIS","Review: Cleaning Up Chicago in ‘Death Wish’",https://www.nytimes.com/2018/03/01/movies/review-death-wish-eli-roth-bruce-willis.html,https://static01.nyt.com/images/2018/03/02/arts/02deathwish-3/02deathwish-3-facebookJumbo.jpg,"2018-03-02 00:00:38",the-new-york-times
497,the-new-york-times,"DAVID BROOKS","Op-Ed Columnist: Good Leaders Make Good Schools",https://www.nytimes.com/2018/03/12/opinion/good-leaders-schools.html,https://static01.nyt.com/images/2018/03/13/opinion/13brooksWeb/13brooksWeb-facebookJumbo.jpg,"2018-03-12 23:26:12",the-new-york-times
498,the-new-york-times,"TINA ROSENBERG","Fixes: Want to Quit the Gang Life? Try This Job On",https://www.nytimes.com/2018/05/15/opinion/want-to-quit-the-gang-life-try-this-job-on.html,https://static01.nyt.com/images/2018/05/15/opinion/15FIXESRosenberg2/15FIXESRosenberg2-facebookJumbo.jpg,"2018-05-15 09:45:07",the-new-york-times
499,the-new-york-times,,"Letter: The Millennial Experience",https://www.nytimes.com/2018/03/01/opinion/millennials.html,https://static01.nyt.com/images/2018/02/28/opinion/27brooksWeb/27brooksWeb-facebookJumbo.jpg,"2018-03-01 16:54:10",the-new-york-times
500,the-new-york-times,"JOE DRAPE","Loyola-Chicago Holds Off Nevada for a Third Straight Upset",https://www.nytimes.com/2018/03/22/sports/loyola-chicago-nevada-ncaa-tournament.html,https://static01.nyt.com/images/2018/03/22/sports/22ncaa-drape-loyola/22ncaa-drape-loyola-facebookJumbo.jpg,"2018-03-23 01:58:28",the-new-york-times
501,the-new-york-times,"JOHN L. DORMAN","5 Places: Five Places to Go in Chicago",https://www.nytimes.com/2018/03/28/travel/five-places-to-go-in-chicago-uptown-neighborhood.html,https://static01.nyt.com/images/2018/04/01/travel/01Chicago-FivePlaces3/merlin_135561204_7bcee36e-dcbb-480c-869d-4e46c003e454-facebookJumbo.jpg,"2018-03-28 09:00:01",the-new-york-times
